epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
24,2020-06-10,29,MA,Campestre do Maranhão,2102556,city,116,807.01266,2,1,0,0.0086,14374,False,False
24,2020-06-10,38,MA,Cândido Mendes,2102606,city,22,109.02964,0,3,0,0.1364,20178,False,False
24,2020-06-10,62,MA,Cantanhede,2102705,city,185,841.10025,0,1,0,0.0054,21995,False,False
24,2020-06-10,34,MA,Capinzal do Norte,2102754,city,141,1289.55551,6,0,0,0.0,10934,False,False
24,2020-06-10,26,MA,Carolina,2102804,city,55,226.13272,0,0,0,0.0,24322,False,False
24,2020-06-10,38,MA,Carutapera,2102903,city,149,625.86634,0,12,0,0.0805,23807,False,False
24,2020-06-10,60,MA,Caxias,2103000,city,447,271.10626,2,18,3,0.0403,164880,False,False
24,2020-06-10,32,MA,Cedral,2103109,city,32,299.76581,0,0,0,0.0,10675,False,False
24,2020-06-10,29,MA,Central do Maranhão,2103125,city,7,80.71025,0,1,-1,0.1429,8673,False,False
24,2020-06-10,34,MA,Centro do Guilherme,2103158,city,20,148.61049,0,0,0,0.0,13458,False,False
24,2020-06-10,46,MA,Centro Novo do Maranhão,2103174,city,148,684.48802,17,3,1,0.0203,21622,False,False
24,2020-06-10,62,MA,Chapadinha,2103208,city,1404,1762.15877,0,10,4,0.0071,79675,False,False
24,2020-06-10,32,MA,Cidelândia,2103257,city,88,598.76165,0,0,0,0.0,14697,False,False
24,2020-06-10,49,MA,Codó,2103307,city,1169,951.49724,1,5,0,0.0043,122859,False,False
24,2020-06-10,44,MA,Coelho Neto,2103406,city,589,1191.46354,23,6,0,0.0102,49435,False,False
24,2020-06-10,64,MA,Colinas,2103505,city,181,439.5551,14,4,0,0.0221,41178,False,False
24,2020-06-10,45,MA,Conceição do Lago-Açu,2103554,city,109,671.30628,34,2,0,0.0183,16237,False,False
24,2020-06-10,40,MA,Coroatá,2103604,city,182,278.7307,2,1,0,0.0055,65296,False,False
24,2020-06-10,54,MA,Cururupu,2103703,city,182,556.66004,0,4,1,0.022,32695,False,False
24,2020-06-10,57,MA,Davinópolis,2103752,city,114,883.17323,2,4,1,0.0351,12908,False,False
24,2020-06-10,48,MA,Dom Pedro,2103802,city,41,175.58887,0,0,0,0.0,23350,False,False
24,2020-06-10,41,MA,Duque Bacelar,2103901,city,86,757.77602,5,1,0,0.0116,11349,False,False
24,2020-06-10,42,MA,Esperantinópolis,2104008,city,325,1885.04147,17,6,0,0.0185,17241,False,False
24,2020-06-10,46,MA,Estreito,2104057,city,332,791.49383,4,1,0,0.003,41946,False,False
24,2020-06-10,28,MA,Feira Nova do Maranhão,2104073,city,12,141.11007,0,1,0,0.0833,8504,False,False
24,2020-06-10,35,MA,Fernando Falcão,2104081,city,78,752.89575,0,0,0,0.0,10360,False,False
24,2020-06-10,29,MA,Formosa da Serra Negra,2104099,city,43,225.26062,1,1,0,0.0233,19089,False,False
24,2020-06-10,38,MA,Fortaleza dos Nogueiras,2104107,city,28,221.67683,0,0,0,0.0,12631,False,False
24,2020-06-10,31,MA,Fortuna,2104206,city,60,385.80247,0,0,0,0.0,15552,False,False
24,2020-06-10,30,MA,Godofredo Viana,2104305,city,31,262.28953,0,2,0,0.0645,11819,False,False
24,2020-06-10,31,MA,Gonçalves Dias,2104404,city,35,195.16003,6,0,0,0.0,17934,False,False
24,2020-06-10,31,MA,Governador Archer,2104503,city,120,1107.01107,6,0,0,0.0,10840,False,False
24,2020-06-10,47,MA,Governador Edison Lobão,2104552,city,164,896.37079,16,1,0,0.0061,18296,False,False
24,2020-06-10,29,MA,Governador Eugênio Barros,2104602,city,29,172.33183,0,0,0,0.0,16828,False,False
24,2020-06-10,19,MA,Governador Luiz Rocha,2104628,city,11,140.89919,0,0,0,0.0,7807,False,False
24,2020-06-10,43,MA,Governador Newton Bello,2104651,city,154,1512.77014,0,3,0,0.0195,10180,False,False
24,2020-06-10,58,MA,Governador Nunes Freire,2104677,city,315,1231.57524,0,1,0,0.0032,25577,False,False
24,2020-06-10,27,MA,Graça Aranha,2104701,city,30,479.08017,4,0,0,0.0,6262,False,False
24,2020-06-10,39,MA,Grajaú,2104800,city,395,568.12461,0,4,1,0.0101,69527,False,False
24,2020-06-10,42,MA,Guimarães,2104909,city,71,590.19119,6,2,0,0.0282,12030,False,False
24,2020-06-10,43,MA,Humberto de Campos,2105005,city,154,536.26772,0,2,1,0.013,28717,False,False
24,2020-06-10,64,MA,Icatu,2105104,city,81,298.74968,0,1,0,0.0123,27113,False,False
24,2020-06-10,40,MA,Igarapé do Meio,2105153,city,135,952.2466,4,1,0,0.0074,14177,False,False
24,2020-06-10,25,MA,Igarapé Grande,2105203,city,311,2747.34982,15,0,0,0.0,11320,False,False
24,2020-06-10,71,MA,Imperatriz,2105302,city,2777,1073.51884,48,133,8,0.0479,258682,False,False
24,2020-06-10,26,MA,Itaipava do Grajaú,2105351,city,51,317.61848,0,0,0,0.0,16057,False,False
24,2020-06-10,56,MA,Itapecuru Mirim,2105401,city,331,485.3159,-1,2,0,0.006,68203,False,False
24,2020-06-10,39,MA,Itinga do Maranhão,2105427,city,333,1280.76923,0,7,0,0.021,26000,False,False
24,2020-06-10,22,MA,Jatobá,2105450,city,15,147.73958,0,0,0,0.0,10153,False,False
24,2020-06-10,27,MA,Jenipapo dos Vieiras,2105476,city,77,466.24281,-8,2,0,0.026,16515,False,False
24,2020-06-10,38,MA,João Lisboa,2105500,city,166,702.43737,0,2,0,0.012,23632,False,False
24,2020-06-10,37,MA,Joselândia,2105609,city,97,599.95052,0,0,0,0.0,16168,False,False
24,2020-06-10,54,MA,Junco do Maranhão,2105658,city,64,1864.80186,1,0,0,0.0,3432,False,False
24,2020-06-10,18,MA,Lagoa do Mato,2105922,city,0,,0,0,0,0.0,11250,False,False
24,2020-06-10,26,MA,Lagoa Grande do Maranhão,2105963,city,41,359.83851,0,0,0,0.0,11394,False,False
24,2020-06-10,49,MA,Lago da Pedra,2105708,city,469,933.03625,1,29,1,0.0618,50266,False,False
24,2020-06-10,25,MA,Lago do Junco,2105807,city,29,267.52768,12,0,0,0.0,10840,False,False
24,2020-06-10,37,MA,Lago dos Rodrigues,2105948,city,75,845.2609,0,1,0,0.0133,8873,False,False
24,2020-06-10,27,MA,Lago Verde,2105906,city,112,688.934,0,1,0,0.0089,16257,False,False
24,2020-06-10,33,MA,Lajeado Novo,2105989,city,20,264.90066,13,0,0,0.0,7550,False,False
24,2020-06-10,43,MA,Lima Campos,2106003,city,413,3472.63096,0,3,0,0.0073,11893,False,False
24,2020-06-10,18,MA,Loreto,2106102,city,0,,0,0,0,0.0,12157,False,False
24,2020-06-10,37,MA,Luís Domingues,2106201,city,7,100.70493,0,1,0,0.1429,6951,False,False
24,2020-06-10,45,MA,Magalhães de Almeida,2106300,city,52,262.28185,0,1,0,0.0192,19826,False,False
24,2020-06-10,41,MA,Maracaçumé,2106326,city,255,1191.86726,0,1,0,0.0039,21395,False,False
24,2020-06-10,18,MA,Marajá do Sena,2106359,city,57,731.51951,0,0,0,0.0,7792,False,False
24,2020-06-10,34,MA,Maranhãozinho,2106375,city,188,1155.85613,16,1,0,0.0053,16265,False,False
24,2020-06-10,48,MA,Mata Roma,2106409,city,160,950.73979,0,5,0,0.0312,16829,False,False
24,2020-06-10,54,MA,Matinha,2106508,city,156,667.52246,0,1,1,0.0064,23370,False,False
24,2020-06-10,19,MA,Matões,2106607,city,27,79.92422,0,0,0,0.0,33782,False,False
24,2020-06-10,25,MA,Matões do Norte,2106631,city,19,113.46671,4,0,0,0.0,16745,False,False
24,2020-06-10,52,MA,Milagres do Maranhão,2106672,city,46,543.47826,2,0,0,0.0,8464,False,False
24,2020-06-10,32,MA,Mirador,2106706,city,55,261.71782,6,0,0,0.0,21015,False,False
24,2020-06-10,55,MA,Miranda do Norte,2106755,city,135,475.67034,1,1,1,0.0074,28381,False,False
24,2020-06-10,60,MA,Mirinzal,2106805,city,47,314.12913,0,6,-1,0.1277,14962,False,False
24,2020-06-10,49,MA,Monção,2106904,city,112,334.98834,2,8,0,0.0714,33434,False,False
24,2020-06-10,37,MA,Montes Altos,2107001,city,75,818.77729,4,1,0,0.0133,9160,False,False
24,2020-06-10,55,MA,Morros,2107100,city,87,447.69207,1,2,0,0.023,19433,False,False
24,2020-06-10,27,MA,Nina Rodrigues,2107209,city,46,318.251,0,0,0,0.0,14454,False,False
24,2020-06-10,25,MA,Nova Colinas,2107258,city,2,37.1471,0,0,0,0.0,5384,False,False
24,2020-06-10,18,MA,Nova Iorque,2107308,city,4,85.41533,0,0,0,0.0,4683,False,False
24,2020-06-10,41,MA,Nova Olinda do Maranhão,2107357,city,165,788.41743,0,1,0,0.0061,20928,False,False
24,2020-06-10,46,MA,Olho d'Água das Cunhãs,2107407,city,248,1271.46885,18,3,0,0.0121,19505,False,False
24,2020-06-10,44,MA,Olinda Nova do Maranhão,2107456,city,59,401.33324,0,4,0,0.0678,14701,False,False
24,2020-06-10,69,MA,Paço do Lumiar,2107506,city,418,342.07059,3,44,0,0.1053,122197,False,False
24,2020-06-10,35,MA,Palmeirândia,2107605,city,28,141.97343,0,1,0,0.0357,19722,False,False
24,2020-06-10,32,MA,Paraibano,2107704,city,45,210.41803,0,0,0,0.0,21386,False,False
24,2020-06-10,23,MA,Parnarama,2107803,city,19,54.43034,3,1,0,0.0526,34907,False,False
24,2020-06-10,18,MA,Passagem Franca,2107902,city,44,231.3476,0,0,0,0.0,19019,False,False
24,2020-06-10,20,MA,Pastos Bons,2108009,city,20,102.71159,0,1,0,0.05,19472,False,False
24,2020-06-10,42,MA,Paulino Neves,2108058,city,80,498.90864,0,1,0,0.0125,16035,False,False
24,2020-06-10,33,MA,Paulo Ramos,2108108,city,218,1036.12167,0,1,0,0.0046,21040,False,False
24,2020-06-10,50,MA,Pedreiras,2108207,city,702,1789.49247,0,12,0,0.0171,39229,False,False
24,2020-06-10,36,MA,Pedro do Rosário,2108256,city,74,294.3048,0,0,0,0.0,25144,False,False
24,2020-06-10,40,MA,Penalva,2108306,city,117,304.13309,1,3,0,0.0256,38470,False,False
24,2020-06-10,37,MA,Peri Mirim,2108405,city,106,740.32686,23,1,0,0.0094,14318,False,False
24,2020-06-10,44,MA,Peritoró,2108454,city,256,1103.63856,8,1,0,0.0039,23196,False,False
24,2020-06-10,40,MA,Pindaré-Mirim,2108504,city,58,176.07237,0,3,0,0.0517,32941,False,False
24,2020-06-10,44,MA,Pinheiro,2108603,city,349,418.53047,0,18,-1,0.0516,83387,False,False
24,2020-06-10,36,MA,Pio XII,2108702,city,370,1722.13172,66,2,0,0.0054,21485,False,False
24,2020-06-10,40,MA,Pirapemas,2108801,city,209,1122.14765,1,1,0,0.0048,18625,False,False
24,2020-06-10,27,MA,Poção de Pedras,2108900,city,157,878.41996,0,0,0,0.0,17873,False,False
24,2020-06-10,43,MA,Porto Franco,2109007,city,90,376.80553,0,2,1,0.0222,23885,False,False
24,2020-06-10,36,MA,Porto Rico do Maranhão,2109056,city,37,619.24686,8,0,0,0.0,5975,False,False
24,2020-06-10,47,MA,Presidente Dutra,2109106,city,354,740.52381,28,2,0,0.0056,47804,False,False
24,2020-06-10,51,MA,Presidente Juscelino,2109205,city,20,157.05984,0,0,0,0.0,12734,False,False
24,2020-06-10,42,MA,Presidente Médici,2109239,city,29,413.39986,0,0,0,0.0,7015,False,False
24,2020-06-10,37,MA,Presidente Sarney,2109270,city,103,544.45502,0,5,0,0.0485,18918,False,False
24,2020-06-10,35,MA,Presidente Vargas,2109304,city,35,312.69543,0,0,0,0.0,11193,False,False
24,2020-06-10,27,MA,Primeira Cruz,2109403,city,27,176.29775,0,0,0,0.0,15315,False,False
24,2020-06-10,64,MA,Raposa,2109452,city,100,325.08696,0,8,0,0.08,30761,False,False
24,2020-06-10,35,MA,Riachão,2109502,city,13,64.37237,0,0,0,0.0,20195,False,False
24,2020-06-10,33,MA,Ribamar Fiquene,2109551,city,101,1296.3676,2,2,1,0.0198,7791,False,False
24,2020-06-10,54,MA,Rosário,2109601,city,190,444.54843,3,6,0,0.0316,42740,False,False
24,2020-06-10,24,MA,Sambaíba,2109700,city,1,17.63357,0,0,0,0.0,5671,False,False
24,2020-06-10,28,MA,Santa Filomena do Maranhão,2109759,city,7,90.05532,0,0,0,0.0,7773,False,False
24,2020-06-10,39,MA,Santa Helena,2109809,city,789,1872.77474,65,2,0,0.0025,42130,False,False
24,2020-06-10,65,MA,Santa Inês,2109908,city,2694,3025.47055,89,23,0,0.0085,89044,False,False
24,2020-06-10,41,MA,Santa Luzia,2110005,city,196,269.72353,19,2,0,0.0102,72667,False,False
24,2020-06-10,38,MA,Santa Luzia do Paruá,2110039,city,137,542.48832,0,0,0,0.0,25254,False,False
24,2020-06-10,34,MA,Santana do Maranhão,2110237,city,45,336.17212,0,1,-1,0.0222,13386,False,False
24,2020-06-10,38,MA,Santa Quitéria do Maranhão,2110104,city,255,994.46221,0,3,0,0.0118,25642,False,False
24,2020-06-10,60,MA,Santa Rita,2110203,city,158,417.38212,0,4,0,0.0253,37855,False,False
24,2020-06-10,27,MA,Santo Amaro do Maranhão,2110278,city,36,227.18667,0,0,0,0.0,15846,False,False
24,2020-06-10,34,MA,Santo Antônio dos Lopes,2110302,city,321,2209.52643,0,2,0,0.0062,14528,False,False
24,2020-06-10,65,MA,São Benedito do Rio Preto,2110401,city,209,1119.86283,9,2,0,0.0096,18663,False,False
24,2020-06-10,40,MA,São Bento,2110500,city,218,482.18354,0,2,0,0.0092,45211,False,False
24,2020-06-10,34,MA,São Bernardo,2110609,city,222,778.75609,15,5,0,0.0225,28507,False,False
24,2020-06-10,26,MA,São Domingos do Azeitão,2110658,city,31,419.37229,1,0,0,0.0,7392,False,False
24,2020-06-10,34,MA,São Domingos do Maranhão,2110708,city,225,654.52641,6,0,0,0.0,34376,False,False
24,2020-06-10,18,MA,São Félix de Balsas,2110807,city,0,,0,0,0,0.0,4585,False,False
24,2020-06-10,48,MA,São Francisco do Brejão,2110856,city,75,635.70097,6,0,0,0.0,11798,False,False
24,2020-06-10,40,MA,São Francisco do Maranhão,2110906,city,0,,0,0,0,0.0,12210,False,False
24,2020-06-10,48,MA,São João Batista,2111003,city,63,304.8633,0,4,0,0.0635,20665,False,False
24,2020-06-10,40,MA,São João do Carú,2111029,city,184,1163.96761,1,3,0,0.0163,15808,False,False
24,2020-06-10,20,MA,São João do Paraíso,2111052,city,35,313.14306,6,0,0,0.0,11177,False,False
24,2020-06-10,25,MA,São João do Soter,2111078,city,19,102.46454,5,1,0,0.0526,18543,False,False
24,2020-06-10,50,MA,São João dos Patos,2111102,city,67,258.39793,5,1,0,0.0149,25929,False,False
24,2020-06-10,69,MA,São José de Ribamar,2111201,city,802,451.35547,-1,49,-1,0.0611,177687,False,False
24,2020-06-10,27,MA,São José dos Basílios,2111250,city,6,78.52375,0,0,0,0.0,7641,False,False
24,2020-06-10,83,MA,São Luís,2111300,city,11285,1024.15499,256,588,2,0.0521,1101884,False,False
24,2020-06-10,43,MA,São Luís Gonzaga do Maranhão,2111409,city,11,58.33687,1,0,0,0.0,18856,False,False
24,2020-06-10,44,MA,São Mateus do Maranhão,2111508,city,445,1071.54037,21,13,0,0.0292,41529,False,False
24,2020-06-10,36,MA,São Pedro da Água Branca,2111532,city,152,1197.79354,0,0,0,0.0,12690,False,False
24,2020-06-10,34,MA,São Pedro dos Crentes,2111573,city,21,449.87147,0,0,0,0.0,4668,False,False
24,2020-06-10,30,MA,São Raimundo das Mangabeiras,2111607,city,69,365.69854,0,1,0,0.0145,18868,False,False
24,2020-06-10,25,MA,São Raimundo do Doca Bezerra,2111631,city,69,1317.54821,0,1,0,0.0145,5237,False,False
24,2020-06-10,18,MA,São Roberto,2111672,city,44,654.85935,8,0,0,0.0,6719,False,False
24,2020-06-10,41,MA,São Vicente Ferrer,2111706,city,73,328.13413,0,0,0,0.0,22247,False,False
24,2020-06-10,41,MA,Satubinha,2111722,city,42,301.85425,0,0,0,0.0,13914,False,False
24,2020-06-10,34,MA,Senador Alexandre Costa,2111748,city,39,350.05834,6,0,0,0.0,11141,False,False
24,2020-06-10,44,MA,Senador La Rocque,2111763,city,96,671.65745,3,1,0,0.0104,14293,False,False
24,2020-06-10,43,MA,Serrano do Maranhão,2111789,city,16,156.05189,0,0,0,0.0,10253,False,False
24,2020-06-10,40,MA,Sítio Novo,2111805,city,139,768.76279,4,1,1,0.0072,18081,False,False
24,2020-06-10,18,MA,Sucupira do Norte,2111904,city,9,84.61828,0,0,0,0.0,10636,False,False
24,2020-06-10,18,MA,Sucupira do Riachão,2111953,city,5,88.33922,0,0,0,0.0,5660,False,False
24,2020-06-10,23,MA,Tasso Fragoso,2112001,city,15,176.03568,0,0,0,0.0,8521,False,False
24,2020-06-10,34,MA,Timbiras,2112100,city,22,75.53907,0,3,0,0.1364,29124,False,False
24,2020-06-10,68,MA,Timon,2112209,city,690,408.02569,2,9,0,0.013,169107,False,False
24,2020-06-10,56,MA,Trizidela do Vale,2112233,city,379,1722.8839,0,3,0,0.0079,21998,False,False
24,2020-06-10,24,MA,Tufilândia,2112274,city,14,239.72603,0,1,0,0.0714,5840,False,False
24,2020-06-10,55,MA,Tuntum,2112308,city,187,447.0262,3,1,0,0.0053,41832,False,False
24,2020-06-10,36,MA,Turiaçu,2112407,city,102,286.48466,-1,0,0,0.0,35604,False,False
24,2020-06-10,35,MA,Turilândia,2112456,city,193,753.34713,2,1,0,0.0052,25619,False,False
24,2020-06-10,43,MA,Tutóia,2112506,city,443,752.63337,2,11,0,0.0248,58860,False,False
24,2020-06-10,64,MA,Urbano Santos,2112605,city,687,2074.15011,0,2,0,0.0029,33122,False,False
24,2020-06-10,55,MA,Vargem Grande,2112704,city,287,507.87471,0,2,0,0.007,56510,False,False
24,2020-06-10,62,MA,Viana,2112803,city,213,406.17074,0,4,1,0.0188,52441,False,False
24,2020-06-10,32,MA,Vila Nova dos Martírios,2112852,city,62,462.96296,1,0,0,0.0,13392,False,False
24,2020-06-10,61,MA,Vitória do Mearim,2112902,city,142,433.40251,0,2,1,0.0141,32764,False,False
24,2020-06-10,52,MA,Vitorino Freire,2113009,city,143,453.63703,32,1,0,0.007,31523,False,False
24,2020-06-10,60,MA,Zé Doca,2114007,city,1534,2966.31473,1,13,0,0.0085,51714,False,False
24,2020-06-09,70,MA,Açailândia,2100055,city,1838,1634.5769,95,19,0,0.0103,112445,False,False
24,2020-06-09,22,MA,Afonso Cunha,2100105,city,22,337.21643,0,0,0,0.0,6524,False,False
24,2020-06-09,34,MA,Água Doce do Maranhão,2100154,city,57,453.42455,1,1,1,0.0175,12571,False,False
24,2020-06-09,53,MA,Alcântara,2100204,city,23,104.08653,0,3,1,0.1304,22097,False,False
24,2020-06-09,40,MA,Aldeias Altas,2100303,city,40,150.76134,0,0,0,0.0,26532,False,False
24,2020-06-09,59,MA,Altamira do Maranhão,2100402,city,1,12.30315,0,1,0,1.0,8128,False,False
24,2020-06-09,43,MA,Alto Alegre do Maranhão,2100436,city,195,720.8073,0,7,0,0.0359,27053,False,False
24,2020-06-09,47,MA,Alto Alegre do Pindaré,2100477,city,77,241.23563,0,0,0,0.0,31919,False,False
24,2020-06-09,27,MA,Alto Parnaíba,2100501,city,35,312.77927,0,0,0,0.0,11190,False,False
24,2020-06-09,36,MA,Amapá do Maranhão,2100550,city,3,43.09107,0,0,0,0.0,6962,False,False
24,2020-06-09,43,MA,Amarante do Maranhão,2100600,city,286,690.23772,0,1,0,0.0035,41435,False,False
24,2020-06-09,52,MA,Anajatuba,2100709,city,84,313.39775,12,4,0,0.0476,26803,False,False
24,2020-06-09,38,MA,Anapurus,2100808,city,346,2199.33893,1,2,1,0.0058,15732,False,False
24,2020-06-09,40,MA,Apicum-Açu,2100832,city,156,904.92488,0,1,0,0.0064,17239,False,False
24,2020-06-09,42,MA,Araguanã,2100873,city,257,1666.01841,11,1,0,0.0039,15426,False,False
24,2020-06-09,33,MA,Araioses,2100907,city,195,419.89664,21,2,0,0.0103,46440,False,False
24,2020-06-09,34,MA,Arame,2100956,city,128,391.42534,0,1,0,0.0078,32701,False,False
24,2020-06-09,53,MA,Arari,2101004,city,136,455.64192,0,2,0,0.0147,29848,False,False
24,2020-06-09,41,MA,Axixá,2101103,city,38,313.27288,0,1,0,0.0263,12130,False,False
24,2020-06-09,55,MA,Bacabal,2101202,city,1075,1024.30704,355,12,0,0.0112,104949,False,False
24,2020-06-09,55,MA,Bacabeira,2101251,city,113,662.5623,0,2,0,0.0177,17055,False,False
24,2020-06-09,29,MA,Bacuri,2101301,city,148,796.4697,-1,1,1,0.0068,18582,False,False
24,2020-06-09,27,MA,Bacurituba,2101350,city,8,141.74344,0,0,0,0.0,5644,False,False
24,2020-06-09,51,MA,Balsas,2101400,city,360,379.39865,0,2,1,0.0056,94887,False,False
24,2020-06-09,33,MA,Barão de Grajaú,2101509,city,7,37.19447,0,0,0,0.0,18820,False,False
24,2020-06-09,37,MA,Barra do Corda,2101608,city,888,1006.66576,1,13,0,0.0146,88212,False,False
24,2020-06-09,54,MA,Barreirinhas,2101707,city,199,318.25742,-1,10,1,0.0503,62528,False,False
24,2020-06-09,33,MA,Belágua,2101731,city,162,2168.96506,81,0,0,0.0,7469,False,False
24,2020-06-09,41,MA,Bela Vista do Maranhão,2101772,city,78,695.86939,0,1,0,0.0128,11209,False,False
24,2020-06-09,19,MA,Benedito Leite,2101806,city,5,88.77841,0,0,0,0.0,5632,False,False
24,2020-06-09,41,MA,Bequimão,2101905,city,139,653.19549,0,7,0,0.0504,21280,False,False
24,2020-06-09,27,MA,Bernardo do Mearim,2101939,city,37,612.27867,12,1,0,0.027,6043,False,False
24,2020-06-09,33,MA,Boa Vista do Gurupi,2101970,city,10,107.6774,0,2,0,0.2,9287,False,False
24,2020-06-09,44,MA,Bom Jardim,2102002,city,150,360.31708,0,2,0,0.0133,41630,False,False
24,2020-06-09,35,MA,Bom Jesus das Selvas,2102036,city,281,825.79053,32,0,0,0.0,34028,False,False
24,2020-06-09,40,MA,Bom Lugar,2102077,city,27,165.70517,1,0,0,0.0,16294,False,False
24,2020-06-09,45,MA,Brejo,2102101,city,141,387.39457,2,7,0,0.0496,36397,False,False
24,2020-06-09,23,MA,Brejo de Areia,2102150,city,19,206.79147,0,0,0,0.0,9188,False,False
24,2020-06-09,38,MA,Buriti,2102200,city,93,324.2904,0,0,0,0.0,28678,False,False
24,2020-06-09,32,MA,Buriti Bravo,2102309,city,7,29.30832,0,0,0,0.0,23884,False,False
24,2020-06-09,45,MA,Buriticupu,2102325,city,679,938.38967,0,3,0,0.0044,72358,False,False
24,2020-06-09,39,MA,Buritirana,2102358,city,151,978.61309,0,3,0,0.0199,15430,False,False
24,2020-06-09,61,MA,Cachoeira Grande,2102374,city,34,360.5132,0,2,0,0.0588,9431,False,False
24,2020-06-09,65,MA,Cajapió,2102408,city,4,35.78778,0,1,0,0.25,11177,False,False
24,2020-06-09,38,MA,Cajari,2102507,city,112,577.9452,0,0,0,0.0,19379,False,False
24,2020-06-09,28,MA,Campestre do Maranhão,2102556,city,114,793.09865,5,1,0,0.0088,14374,False,False
24,2020-06-09,37,MA,Cândido Mendes,2102606,city,22,109.02964,3,3,2,0.1364,20178,False,False
24,2020-06-09,61,MA,Cantanhede,2102705,city,185,841.10025,0,1,0,0.0054,21995,False,False
24,2020-06-09,33,MA,Capinzal do Norte,2102754,city,135,1234.68081,0,0,0,0.0,10934,False,False
24,2020-06-09,25,MA,Carolina,2102804,city,55,226.13272,0,0,0,0.0,24322,False,False
24,2020-06-09,37,MA,Carutapera,2102903,city,149,625.86634,29,12,0,0.0805,23807,False,False
24,2020-06-09,59,MA,Caxias,2103000,city,445,269.89326,1,15,0,0.0337,164880,False,False
24,2020-06-09,31,MA,Cedral,2103109,city,32,299.76581,0,0,0,0.0,10675,False,False
24,2020-06-09,28,MA,Central do Maranhão,2103125,city,7,80.71025,0,2,0,0.2857,8673,False,False
24,2020-06-09,33,MA,Centro do Guilherme,2103158,city,20,148.61049,0,0,0,0.0,13458,False,False
